,class-label,cap-surface,cap-color,bruises,odor,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,ring-number,ring-type,spore-print-color,population,habitat
1939,0,0,8,1,6,1,0,3,1,3,3,3,7,7,1,0,1,0,0
1940,0,0,8,1,6,1,0,3,1,3,3,0,7,7,1,0,0,3,0
1941,0,0,8,1,6,1,0,3,1,3,3,0,7,7,1,0,0,0,0
1942,0,0,8,1,6,1,0,3,1,3,3,0,7,7,1,0,1,3,0
1943,0,0,8,1,6,1,0,3,1,3,3,0,7,7,1,0,1,0,0
1944,0,0,8,1,6,1,0,3,1,3,0,3,7,7,1,0,0,3,0
1945,0,0,8,1,6,1,0,3,1,3,0,3,7,7,1,0,0,0,0
1946,0,0,8,1,6,1,0,3,1,3,0,3,7,7,1,0,1,3,0
1947,0,0,8,1,6,1,0,3,1,3,0,3,7,7,1,0,1,0,0
1948,0,0,8,1,6,1,0,3,1,3,0,0,7,7,1,0,0,3,0
1949,0,0,8,1,6,1,0,3,1,3,0,0,7,7,1,0,0,0,0
1950,0,0,8,1,6,1,0,3,1,3,0,0,7,7,1,0,1,3,0
1951,0,0,8,1,6,1,0,3,1,3,0,0,7,7,1,0,1,0,0
1952,0,0,8,1,6,1,0,0,1,3,3,3,7,7,1,0,0,3,0
1953,0,0,8,1,6,1,0,0,1,3,3,3,7,7,1,0,0,0,0
1954,0,0,8,1,6,1,0,0,1,3,3,3,7,7,1,0,1,3,0
1955,0,0,8,1,6,1,0,0,1,3,3,3,7,7,1,0,1,0,0
1956,0,0,8,1,6,1,0,0,1,3,3,0,7,7,1,0,0,3,0
1957,0,0,8,1,6,1,0,0,1,3,3,0,7,7,1,0,0,0,0
1958,0,0,8,1,6,1,0,0,1,3,3,0,7,7,1,0,1,3,0
1959,0,0,8,1,6,1,0,0,1,3,3,0,7,7,1,0,1,0,0
1960,0,0,8,1,6,1,0,0,1,3,0,3,7,7,1,0,0,3,0
1961,0,0,8,1,6,1,0,0,1,3,0,3,7,7,1,0,0,0,0
1962,0,0,8,1,6,1,0,0,1,3,0,3,7,7,1,0,1,3,0
1963,0,0,8,1,6,1,0,0,1,3,0,3,7,7,1,0,1,0,0
1964,0,0,8,1,6,1,0,0,1,3,0,0,7,7,1,0,0,3,0
1965,0,0,8,1,6,1,0,0,1,3,0,0,7,7,1,0,0,0,0
1966,0,0,8,1,6,1,0,0,1,3,0,0,7,7,1,0,1,3,0
1967,0,0,8,1,6,1,0,0,1,3,0,0,7,7,1,0,1,0,0
1968,0,0,8,1,6,1,0,1,1,3,3,3,7,7,1,0,0,3,0
1969,0,0,8,1,6,1,0,1,1,3,3,3,7,7,1,0,0,0,0
1970,0,0,8,1,6,1,0,1,1,3,3,3,7,7,1,0,1,3,0
1971,0,0,8,1,6,1,0,1,1,3,3,3,7,7,1,0,1,0,0
1972,0,0,8,1,6,1,0,1,1,3,3,0,7,7,1,0,0,3,0
1973,0,0,8,1,6,1,0,1,1,3,3,0,7,7,1,0,0,0,0
1974,0,0,8,1,6,1,0,1,1,3,3,0,7,7,1,0,1,3,0
1975,0,0,8,1,6,1,0,1,1,3,3,0,7,7,1,0,1,0,0
1976,0,0,8,1,6,1,0,1,1,3,0,3,7,7,1,0,0,3,0
1977,0,0,8,1,6,1,0,1,1,3,0,3,7,7,1,0,0,0,0
1978,0,0,8,1,6,1,0,1,1,3,0,3,7,7,1,0,1,3,0
1979,0,0,8,1,6,1,0,1,1,3,0,3,7,7,1,0,1,0,0
1980,0,0,8,1,6,1,0,1,1,3,0,0,7,7,1,0,0,3,0
1981,0,0,8,1,6,1,0,1,1,3,0,0,7,7,1,0,0,0,0
1982,0,0,8,1,6,1,0,1,1,3,0,0,7,7,1,0,1,3,0
1983,0,0,8,1,6,1,0,1,1,3,0,0,7,7,1,0,1,0,0
1984,0,0,3,1,6,1,0,7,1,3,3,3,7,7,1,0,0,3,0
1985,0,0,3,1,6,1,0,7,1,3,3,3,7,7,1,0,0,0,0
1986,0,0,3,1,6,1,0,7,1,3,3,3,7,7,1,0,1,3,0
1987,0,0,3,1,6,1,0,7,1,3,3,3,7,7,1,0,1,0,0
1988,0,0,3,1,6,1,0,7,1,3,3,0,7,7,1,0,0,3,0
1989,0,0,3,1,6,1,0,7,1,3,3,0,7,7,1,0,0,0,0
1990,0,0,3,1,6,1,0,7,1,3,3,0,7,7,1,0,1,3,0
1991,0,0,3,1,6,1,0,7,1,3,3,0,7,7,1,0,1,0,0
1992,0,0,3,1,6,1,0,7,1,3,0,3,7,7,1,0,0,3,0
1993,0,0,3,1,6,1,0,7,1,3,0,3,7,7,1,0,0,0,0
1994,0,0,3,1,6,1,0,7,1,3,0,3,7,7,1,0,1,3,0
1995,0,0,3,1,6,1,0,7,1,3,0,3,7,7,1,0,1,0,0
1996,0,0,3,1,6,1,0,7,1,3,0,0,7,7,1,0,0,3,0
1997,0,0,3,1,6,1,0,7,1,3,0,0,7,7,1,0,0,0,0
1998,0,0,3,1,6,1,0,7,1,3,0,0,7,7,1,0,1,3,0
1999,0,0,3,1,6,1,0,7,1,3,0,0,7,7,1,0,1,0,0
2000,0,0,3,1,6,1,0,3,1,3,3,3,7,7,1,0,0,3,0
2001,0,0,3,1,6,1,0,3,1,3,3,3,7,7,1,0,0,0,0
2002,0,0,3,1,6,1,0,3,1,3,3,3,7,7,1,0,1,3,0
2003,0,0,3,1,6,1,0,3,1,3,3,3,7,7,1,0,1,0,0
2004,0,0,3,1,6,1,0,3,1,3,3,0,7,7,1,0,0,3,0
2005,0,0,3,1,6,1,0,3,1,3,3,0,7,7,1,0,0,0,0
2006,0,0,3,1,6,1,0,3,1,3,3,0,7,7,1,0,1,3,0
2007,0,0,3,1,6,1,0,3,1,3,3,0,7,7,1,0,1,0,0
2008,0,0,3,1,6,1,0,3,1,3,0,3,7,7,1,0,0,3,0
2009,0,0,3,1,6,1,0,3,1,3,0,3,7,7,1,0,0,0,0
2010,0,0,3,1,6,1,0,3,1,3,0,3,7,7,1,0,1,3,0
2011,0,0,3,1,6,1,0,3,1,3,0,3,7,7,1,0,1,0,0
2012,0,0,3,1,6,1,0,3,1,3,0,0,7,7,1,0,0,3,0
2013,0,0,3,1,6,1,0,3,1,3,0,0,7,7,1,0,0,0,0
2014,0,0,3,1,6,1,0,3,1,3,0,0,7,7,1,0,1,3,0
2015,0,0,3,1,6,1,0,3,1,3,0,0,7,7,1,0,1,0,0
2016,0,0,3,1,6,1,0,0,1,3,3,3,7,7,1,0,0,3,0
2017,0,0,3,1,6,1,0,0,1,3,3,3,7,7,1,0,0,0,0
2018,0,0,3,1,6,1,0,0,1,3,3,3,7,7,1,0,1,3,0
2019,0,0,3,1,6,1,0,0,1,3,3,3,7,7,1,0,1,0,0
2020,0,0,3,1,6,1,0,0,1,3,3,0,7,7,1,0,0,3,0
2021,0,0,3,1,6,1,0,0,1,3,3,0,7,7,1,0,0,0,0
2022,0,0,3,1,6,1,0,0,1,3,3,0,7,7,1,0,1,3,0
2023,0,0,3,1,6,1,0,0,1,3,3,0,7,7,1,0,1,0,0
2024,0,0,3,1,6,1,0,0,1,3,0,3,7,7,1,0,0,3,0
2025,0,0,3,1,6,1,0,0,1,3,0,3,7,7,1,0,0,0,0
2026,0,0,3,1,6,1,0,0,1,3,0,3,7,7,1,0,1,3,0
2027,0,0,3,1,6,1,0,0,1,3,0,3,7,7,1,0,1,0,0
2028,0,0,3,1,6,1,0,0,1,3,0,0,7,7,1,0,0,3,0
2029,0,0,3,1,6,1,0,0,1,3,0,0,7,7,1,0,0,0,0
2030,0,0,3,1,6,1,0,0,1,3,0,0,7,7,1,0,1,3,0
2031,0,0,3,1,6,1,0,0,1,3,0,0,7,7,1,0,1,0,0
2032,0,0,3,1,6,1,0,1,1,3,3,3,7,7,1,0,0,3,0
2033,0,0,3,1,6,1,0,1,1,3,3,3,7,7,1,0,0,0,0
2034,0,0,3,1,6,1,0,1,1,3,3,3,7,7,1,0,1,3,0
2035,0,0,3,1,6,1,0,1,1,3,3,3,7,7,1,0,1,0,0
2036,0,0,3,1,6,1,0,1,1,3,3,0,7,7,1,0,0,3,0
2037,0,0,3,1,6,1,0,1,1,3,3,0,7,7,1,0,0,0,0
2038,0,0,3,1,6,1,0,1,1,3,3,0,7,7,1,0,1,3,0
2039,0,0,3,1,6,1,0,1,1,3,3,0,7,7,1,0,1,0,0
2040,0,0,3,1,6,1,0,1,1,3,0,3,7,7,1,0,0,3,0
2041,0,0,3,1,6,1,0,1,1,3,0,3,7,7,1,0,0,0,0
2042,0,0,3,1,6,1,0,1,1,3,0,3,7,7,1,0,1,3,0
2043,0,0,3,1,6,1,0,1,1,3,0,3,7,7,1,0,1,0,0
2044,0,0,3,1,6,1,0,1,1,3,0,0,7,7,1,0,0,3,0
2045,0,0,3,1,6,1,0,1,1,3,0,0,7,7,1,0,0,0,0
2046,0,0,3,1,6,1,0,1,1,3,0,0,7,7,1,0,1,3,0
2047,0,0,3,1,6,1,0,1,1,3,0,0,7,7,1,0,1,0,0
2048,0,0,3,1,6,1,0,7,1,3,3,3,7,7,1,0,0,3,0
2049,0,0,3,1,6,1,0,7,1,3,3,3,7,7,1,0,0,0,0
2050,0,0,3,1,6,1,0,7,1,3,3,3,7,7,1,0,1,3,0
2051,0,0,3,1,6,1,0,7,1,3,3,3,7,7,1,0,1,0,0
2052,0,0,3,1,6,1,0,7,1,3,3,0,7,7,1,0,0,3,0
2053,0,0,3,1,6,1,0,7,1,3,3,0,7,7,1,0,0,0,0
2054,0,0,3,1,6,1,0,7,1,3,3,0,7,7,1,0,1,3,0
2055,0,0,3,1,6,1,0,7,1,3,3,0,7,7,1,0,1,0,0
2056,0,0,3,1,6,1,0,7,1,3,0,3,7,7,1,0,0,3,0
2057,0,0,3,1,6,1,0,7,1,3,0,3,7,7,1,0,0,0,0
2058,0,0,3,1,6,1,0,7,1,3,0,3,7,7,1,0,1,3,0
2059,0,0,3,1,6,1,0,7,1,3,0,3,7,7,1,0,1,0,0
2060,0,0,3,1,6,1,0,7,1,3,0,0,7,7,1,0,0,3,0
2061,0,0,3,1,6,1,0,7,1,3,0,0,7,7,1,0,0,0,0
2062,0,0,3,1,6,1,0,7,1,3,0,0,7,7,1,0,1,3,0
2063,0,0,3,1,6,1,0,7,1,3,0,0,7,7,1,0,1,0,0
2064,0,0,3,1,6,1,0,3,1,3,3,3,7,7,1,0,0,3,0
2065,0,0,3,1,6,1,0,3,1,3,3,3,7,7,1,0,0,0,0
2066,0,0,3,1,6,1,0,3,1,3,3,3,7,7,1,0,1,3,0
2067,0,0,3,1,6,1,0,3,1,3,3,3,7,7,1,0,1,0,0
2068,0,0,3,1,6,1,0,3,1,3,3,0,7,7,1,0,0,3,0
2069,0,0,3,1,6,1,0,3,1,3,3,0,7,7,1,0,0,0,0
2070,0,0,3,1,6,1,0,3,1,3,3,0,7,7,1,0,1,3,0
2071,0,0,3,1,6,1,0,3,1,3,3,0,7,7,1,0,1,0,0
2072,0,0,3,1,6,1,0,3,1,3,0,3,7,7,1,0,0,3,0
2073,0,0,3,1,6,1,0,3,1,3,0,3,7,7,1,0,0,0,0
2074,0,0,3,1,6,1,0,3,1,3,0,3,7,7,1,0,1,3,0
2075,0,0,3,1,6,1,0,3,1,3,0,3,7,7,1,0,1,0,0
2076,0,0,3,1,6,1,0,3,1,3,0,0,7,7,1,0,0,3,0
2077,0,0,3,1,6,1,0,3,1,3,0,0,7,7,1,0,0,0,0
2078,0,0,3,1,6,1,0,3,1,3,0,0,7,7,1,0,1,3,0
2079,0,0,3,1,6,1,0,3,1,3,0,0,7,7,1,0,1,0,0
2080,0,0,3,1,6,1,0,0,1,3,3,3,7,7,1,0,0,3,0
2081,0,0,3,1,6,1,0,0,1,3,3,3,7,7,1,0,0,0,0
2082,0,0,3,1,6,1,0,0,1,3,3,3,7,7,1,0,1,3,0
2083,0,0,3,1,6,1,0,0,1,3,3,3,7,7,1,0,1,0,0
2084,0,0,3,1,6,1,0,0,1,3,3,0,7,7,1,0,0,3,0
2085,0,0,3,1,6,1,0,0,1,3,3,0,7,7,1,0,0,0,0
2086,0,0,3,1,6,1,0,0,1,3,3,0,7,7,1,0,1,3,0
2087,0,0,3,1,6,1,0,0,1,3,3,0,7,7,1,0,1,0,0
2088,0,0,3,1,6,1,0,0,1,3,0,3,7,7,1,0,0,3,0
2089,0,0,3,1,6,1,0,0,1,3,0,3,7,7,1,0,0,0,0
2090,0,0,3,1,6,1,0,0,1,3,0,3,7,7,1,0,1,3,0
2091,0,0,3,1,6,1,0,0,1,3,0,3,7,7,1,0,1,0,0
2092,0,0,3,1,6,1,0,0,1,3,0,0,7,7,1,0,0,3,0
2093,0,0,3,1,6,1,0,0,1,3,0,0,7,7,1,0,0,0,0
2094,0,0,3,1,6,1,0,0,1,3,0,0,7,7,1,0,1,3,0
2095,0,0,3,1,6,1,0,0,1,3,0,0,7,7,1,0,1,0,0
2096,0,0,3,1,6,1,0,1,1,3,3,3,7,7,1,0,0,3,0
2097,0,0,3,1,6,1,0,1,1,3,3,3,7,7,1,0,0,0,0
2098,0,0,3,1,6,1,0,1,1,3,3,3,7,7,1,0,1,3,0
2099,0,0,3,1,6,1,0,1,1,3,3,3,7,7,1,0,1,0,0
2100,0,0,3,1,6,1,0,1,1,3,3,0,7,7,1,0,0,3,0
2101,0,0,3,1,6,1,0,1,1,3,3,0,7,7,1,0,0,0,0
2102,0,0,3,1,6,1,0,1,1,3,3,0,7,7,1,0,1,3,0
2103,0,0,3,1,6,1,0,1,1,3,3,0,7,7,1,0,1,0,0
2104,0,0,3,1,6,1,0,1,1,3,0,3,7,7,1,0,0,3,0
2105,0,0,3,1,6,1,0,1,1,3,0,3,7,7,1,0,0,0,0
2106,0,0,3,1,6,1,0,1,1,3,0,3,7,7,1,0,1,3,0
2107,0,0,3,1,6,1,0,1,1,3,0,3,7,7,1,0,1,0,0
2108,0,0,3,1,6,1,0,1,1,3,0,0,7,7,1,0,0,3,0
2109,0,0,3,1,6,1,0,1,1,3,0,0,7,7,1,0,0,0,0
2110,0,0,3,1,6,1,0,1,1,3,0,0,7,7,1,0,1,3,0
2111,0,0,3,1,6,1,0,1,1,3,0,0,7,7,1,0,1,0,0
2112,0,0,0,1,6,1,0,7,1,3,3,3,7,7,1,0,0,3,0
2113,0,0,0,1,6,1,0,7,1,3,3,3,7,7,1,0,0,0,0
2114,0,0,0,1,6,1,0,7,1,3,3,3,7,7,1,0,1,3,0
2115,0,0,0,1,6,1,0,7,1,3,3,3,7,7,1,0,1,0,0
2116,0,0,0,1,6,1,0,7,1,3,3,0,7,7,1,0,0,3,0
2117,0,0,0,1,6,1,0,7,1,3,3,0,7,7,1,0,0,0,0
2118,0,0,0,1,6,1,0,7,1,3,3,0,7,7,1,0,1,3,0
2119,0,0,0,1,6,1,0,7,1,3,3,0,7,7,1,0,1,0,0
2120,0,0,0,1,6,1,0,7,1,3,0,3,7,7,1,0,0,3,0
2121,0,0,0,1,6,1,0,7,1,3,0,3,7,7,1,0,0,0,0
2122,0,0,0,1,6,1,0,7,1,3,0,3,7,7,1,0,1,3,0
2123,0,0,0,1,6,1,0,7,1,3,0,3,7,7,1,0,1,0,0
2124,0,0,0,1,6,1,0,7,1,3,0,0,7,7,1,0,0,3,0
2125,0,0,0,1,6,1,0,7,1,3,0,0,7,7,1,0,0,0,0
2126,0,0,0,1,6,1,0,7,1,3,0,0,7,7,1,0,1,3,0
2127,0,0,0,1,6,1,0,7,1,3,0,0,7,7,1,0,1,0,0
2128,0,0,0,1,6,1,0,3,1,3,3,3,7,7,1,0,0,3,0
2129,0,0,0,1,6,1,0,3,1,3,3,3,7,7,1,0,0,0,0
2130,0,0,0,1,6,1,0,3,1,3,3,3,7,7,1,0,1,3,0
2131,0,0,0,1,6,1,0,3,1,3,3,3,7,7,1,0,1,0,0
2132,0,0,0,1,6,1,0,3,1,3,3,0,7,7,1,0,0,3,0
2133,0,0,0,1,6,1,0,3,1,3,3,0,7,7,1,0,0,0,0
2134,0,0,0,1,6,1,0,3,1,3,3,0,7,7,1,0,1,3,0
2135,0,0,0,1,6,1,0,3,1,3,3,0,7,7,1,0,1,0,0
2136,0,0,0,1,6,1,0,3,1,3,0,3,7,7,1,0,0,3,0
2137,0,0,0,1,6,1,0,3,1,3,0,3,7,7,1,0,0,0,0
2138,0,0,0,1,6,1,0,3,1,3,0,3,7,7,1,0,1,3,0
2139,0,0,0,1,6,1,0,3,1,3,0,3,7,7,1,0,1,0,0
2140,0,0,0,1,6,1,0,3,1,3,0,0,7,7,1,0,0,3,0
2141,0,0,0,1,6,1,0,3,1,3,0,0,7,7,1,0,0,0,0
2142,0,0,0,1,6,1,0,3,1,3,0,0,7,7,1,0,1,3,0
2143,0,0,0,1,6,1,0,3,1,3,0,0,7,7,1,0,1,0,0
2144,0,0,0,1,6,1,0,0,1,3,3,3,7,7,1,0,0,3,0
2145,0,0,0,1,6,1,0,0,1,3,3,3,7,7,1,0,0,0,0
2146,0,0,0,1,6,1,0,0,1,3,3,3,7,7,1,0,1,3,0
2147,0,0,0,1,6,1,0,0,1,3,3,3,7,7,1,0,1,0,0
2148,0,0,0,1,6,1,0,0,1,3,3,0,7,7,1,0,0,3,0
2149,0,0,0,1,6,1,0,0,1,3,3,0,7,7,1,0,0,0,0
2150,0,0,0,1,6,1,0,0,1,3,3,0,7,7,1,0,1,3,0
2151,0,0,0,1,6,1,0,0,1,3,3,0,7,7,1,0,1,0,0
2152,0,0,0,1,6,1,0,0,1,3,0,3,7,7,1,0,0,3,0
2153,0,0,0,1,6,1,0,0,1,3,0,3,7,7,1,0,0,0,0
2154,0,0,0,1,6,1,0,0,1,3,0,3,7,7,1,0,1,3,0
2155,0,0,0,1,6,1,0,0,1,3,0,3,7,7,1,0,1,0,0
2156,0,0,0,1,6,1,0,0,1,3,0,0,7,7,1,0,0,3,0
2157,0,0,0,1,6,1,0,0,1,3,0,0,7,7,1,0,0,0,0
2158,0,0,0,1,6,1,0,0,1,3,0,0,7,7,1,0,1,3,0
2159,0,0,0,1,6,1,0,0,1,3,0,0,7,7,1,0,1,0,0
2160,0,0,0,1,6,1,0,1,1,3,3,3,7,7,1,0,0,3,0
2161,0,0,0,1,6,1,0,1,1,3,3,3,7,7,1,0,0,0,0
2162,0,0,0,1,6,1,0,1,1,3,3,3,7,7,1,0,1,3,0
2163,0,0,0,1,6,1,0,1,1,3,3,3,7,7,1,0,1,0,0
2164,0,0,0,1,6,1,0,1,1,3,3,0,7,7,1,0,0,3,0
2165,0,0,0,1,6,1,0,1,1,3,3,0,7,7,1,0,0,0,0
2166,0,0,0,1,6,1,0,1,1,3,3,0,7,7,1,0,1,3,0
2167,0,0,0,1,6,1,0,1,1,3,3,0,7,7,1,0,1,0,0
2168,0,0,0,1,6,1,0,1,1,3,0,3,7,7,1,0,0,3,0
2169,0,0,0,1,6,1,0,1,1,3,0,3,7,7,1,0,0,0,0
2170,0,0,0,1,6,1,0,1,1,3,0,3,7,7,1,0,1,3,0
2171,0,0,0,1,6,1,0,1,1,3,0,3,7,7,1,0,1,0,0
2172,0,0,0,1,6,1,0,1,1,3,0,0,7,7,1,0,0,3,0
2173,0,0,0,1,6,1,0,1,1,3,0,0,7,7,1,0,0,0,0
2174,0,0,0,1,6,1,0,1,1,3,0,0,7,7,1,0,1,3,0
2175,0,0,0,1,6,1,0,1,1,3,0,0,7,7,1,0,1,0,0
2176,0,0,3,0,6,0,0,10,1,1,3,3,7,7,1,4,0,5,6
2177,0,0,3,0,6,0,0,10,1,1,3,3,7,7,1,4,0,4,6
2178,0,0,3,0,6,0,0,10,1,1,3,3,7,7,1,4,1,5,6
2179,0,0,3,0,6,0,0,10,1,1,3,3,7,7,1,4,1,4,6
2180,0,0,3,0,6,0,0,10,1,1,3,3,7,5,1,4,0,5,6
2181,0,0,3,0,6,0,0,10,1,1,3,3,7,5,1,4,0,4,6
2182,0,0,3,0,6,0,0,10,1,1,3,3,7,5,1,4,1,5,6
2183,0,0,3,0,6,0,0,10,1,1,3,3,7,5,1,4,1,4,6
2184,0,0,3,0,6,0,0,10,1,1,3,3,7,3,1,4,0,5,6
2185,0,0,3,0,6,0,0,10,1,1,3,3,7,3,1,4,0,4,6
2186,0,0,3,0,6,0,0,10,1,1,3,3,7,3,1,4,1,5,6
2187,0,0,3,0,6,0,0,10,1,1,3,3,7,3,1,4,1,4,6
2188,0,0,3,0,6,0,0,10,1,1,3,3,5,7,1,4,0,5,6
2189,0,0,3,0,6,0,0,10,1,1,3,3,5,7,1,4,0,4,6
2190,0,0,3,0,6,0,0,10,1,1,3,3,5,7,1,4,1,5,6
2191,0,0,3,0,6,0,0,10,1,1,3,3,5,7,1,4,1,4,6
2192,0,0,3,0,6,0,0,10,1,1,3,3,5,5,1,4,0,5,6
2193,0,0,3,0,6,0,0,10,1,1,3,3,5,5,1,4,0,4,6
2194,0,0,3,0,6,0,0,10,1,1,3,3,5,5,1,4,1,5,6
2195,0,0,3,0,6,0,0,10,1,1,3,3,5,5,1,4,1,4,6
2196,0,0,3,0,6,0,0,10,1,1,3,3,5,3,1,4,0,5,6
2197,0,0,3,0,6,0,0,10,1,1,3,3,5,3,1,4,0,4,6
2198,0,0,3,0,6,0,0,10,1,1,3,3,5,3,1,4,1,5,6
2199,0,0,3,0,6,0,0,10,1,1,3,3,5,3,1,4,1,4,6
2200,0,0,3,0,6,0,0,10,1,1,3,3,3,7,1,4,0,5,6
2201,0,0,3,0,6,0,0,10,1,1,3,3,3,7,1,4,0,4,6
2202,0,0,3,0,6,0,0,10,1,1,3,3,3,7,1,4,1,5,6
2203,0,0,3,0,6,0,0,10,1,1,3,3,3,7,1,4,1,4,6
2204,0,0,3,0,6,0,0,10,1,1,3,3,3,5,1,4,0,5,6
2205,0,0,3,0,6,0,0,10,1,1,3,3,3,5,1,4,0,4,6
2206,0,0,3,0,6,0,0,10,1,1,3,3,3,5,1,4,1,5,6
2207,0,0,3,0,6,0,0,10,1,1,3,3,3,5,1,4,1,4,6
2208,0,0,3,0,6,0,0,10,1,1,3,3,3,3,1,4,0,5,6
2209,0,0,3,0,6,0,0,10,1,1,3,3,3,3,1,4,0,4,6
2210,0,0,3,0,6,0,0,10,1,1,3,3,3,3,1,4,1,5,6
2211,0,0,3,0,6,0,0,10,1,1,3,3,3,3,1,4,1,4,6
2212,0,0,3,0,6,0,0,7,1,1,3,3,7,7,1,4,0,5,6
2213,0,0,3,0,6,0,0,7,1,1,3,3,7,7,1,4,0,4,6
2214,0,0,3,0,6,0,0,7,1,1,3,3,7,7,1,4,1,5,6
2215,0,0,3,0,6,0,0,7,1,1,3,3,7,7,1,4,1,4,6
2216,0,0,3,0,6,0,0,7,1,1,3,3,7,5,1,4,0,5,6
2217,0,0,3,0,6,0,0,7,1,1,3,3,7,5,1,4,0,4,6
2218,0,0,3,0,6,0,0,7,1,1,3,3,7,5,1,4,1,5,6
2219,0,0,3,0,6,0,0,7,1,1,3,3,7,5,1,4,1,4,6
2220,0,0,3,0,6,0,0,7,1,1,3,3,7,3,1,4,0,5,6
2221,0,0,3,0,6,0,0,7,1,1,3,3,7,3,1,4,0,4,6
2222,0,0,3,0,6,0,0,7,1,1,3,3,7,3,1,4,1,5,6
2223,0,0,3,0,6,0,0,7,1,1,3,3,7,3,1,4,1,4,6
2224,0,0,3,0,6,0,0,7,1,1,3,3,5,7,1,4,0,5,6
2225,0,0,3,0,6,0,0,7,1,1,3,3,5,7,1,4,0,4,6
2226,0,0,3,0,6,0,0,7,1,1,3,3,5,7,1,4,1,5,6
2227,0,0,3,0,6,0,0,7,1,1,3,3,5,7,1,4,1,4,6
2228,0,0,3,0,6,0,0,7,1,1,3,3,5,5,1,4,0,5,6
2229,0,0,3,0,6,0,0,7,1,1,3,3,5,5,1,4,0,4,6
2230,0,0,3,0,6,0,0,7,1,1,3,3,5,5,1,4,1,5,6
2231,0,0,3,0,6,0,0,7,1,1,3,3,5,5,1,4,1,4,6
2232,0,0,3,0,6,0,0,7,1,1,3,3,5,3,1,4,0,5,6
2233,0,0,3,0,6,0,0,7,1,1,3,3,5,3,1,4,0,4,6
2234,0,0,3,0,6,0,0,7,1,1,3,3,5,3,1,4,1,5,6
2235,0,0,3,0,6,0,0,7,1,1,3,3,5,3,1,4,1,4,6
2236,0,0,3,0,6,0,0,7,1,1,3,3,3,7,1,4,0,5,6
2237,0,0,3,0,6,0,0,7,1,1,3,3,3,7,1,4,0,4,6
2238,0,0,3,0,6,0,0,7,1,1,3,3,3,7,1,4,1,5,6
2239,0,0,3,0,6,0,0,7,1,1,3,3,3,7,1,4,1,4,6
2240,0,0,3,0,6,0,0,7,1,1,3,3,3,5,1,4,0,5,6
2241,0,0,3,0,6,0,0,7,1,1,3,3,3,5,1,4,0,4,6
2242,0,0,3,0,6,0,0,7,1,1,3,3,3,5,1,4,1,5,6
2243,0,0,3,0,6,0,0,7,1,1,3,3,3,5,1,4,1,4,6
2244,0,0,3,0,6,0,0,7,1,1,3,3,3,3,1,4,0,5,6
2245,0,0,3,0,6,0,0,7,1,1,3,3,3,3,1,4,0,4,6
2246,0,0,3,0,6,0,0,7,1,1,3,3,3,3,1,4,1,5,6
2247,0,0,3,0,6,0,0,7,1,1,3,3,3,3,1,4,1,4,6
2248,0,0,3,0,6,0,0,8,1,1,3,3,7,7,1,4,0,5,6
2249,0,0,3,0,6,0,0,8,1,1,3,3,7,7,1,4,0,4,6
2250,0,0,3,0,6,0,0,8,1,1,3,3,7,7,1,4,1,5,6
2251,0,0,3,0,6,0,0,8,1,1,3,3,7,7,1,4,1,4,6
2252,0,0,3,0,6,0,0,8,1,1,3,3,7,5,1,4,0,5,6
2253,0,0,3,0,6,0,0,8,1,1,3,3,7,5,1,4,0,4,6
2254,0,0,3,0,6,0,0,8,1,1,3,3,7,5,1,4,1,5,6
2255,0,0,3,0,6,0,0,8,1,1,3,3,7,5,1,4,1,4,6
2256,0,0,3,0,6,0,0,8,1,1,3,3,7,3,1,4,0,5,6
2257,0,0,3,0,6,0,0,8,1,1,3,3,7,3,1,4,0,4,6
2258,0,0,3,0,6,0,0,8,1,1,3,3,7,3,1,4,1,5,6
2259,0,0,3,0,6,0,0,8,1,1,3,3,7,3,1,4,1,4,6
2260,0,0,3,0,6,0,0,8,1,1,3,3,5,7,1,4,0,5,6
2261,0,0,3,0,6,0,0,8,1,1,3,3,5,7,1,4,0,4,6
2262,0,0,3,0,6,0,0,8,1,1,3,3,5,7,1,4,1,5,6
2263,0,0,3,0,6,0,0,8,1,1,3,3,5,7,1,4,1,4,6
2264,0,0,3,0,6,0,0,8,1,1,3,3,5,5,1,4,0,5,6
2265,0,0,3,0,6,0,0,8,1,1,3,3,5,5,1,4,0,4,6
2266,0,0,3,0,6,0,0,8,1,1,3,3,5,5,1,4,1,5,6
2267,0,0,3,0,6,0,0,8,1,1,3,3,5,5,1,4,1,4,6
2268,0,0,3,0,6,0,0,8,1,1,3,3,5,3,1,4,0,5,6
2269,0,0,3,0,6,0,0,8,1,1,3,3,5,3,1,4,0,4,6
2270,0,0,3,0,6,0,0,8,1,1,3,3,5,3,1,4,1,5,6
2271,0,0,3,0,6,0,0,8,1,1,3,3,5,3,1,4,1,4,6
2272,0,0,3,0,6,0,0,8,1,1,3,3,3,7,1,4,0,5,6
2273,0,0,3,0,6,0,0,8,1,1,3,3,3,7,1,4,0,4,6
2274,0,0,3,0,6,0,0,8,1,1,3,3,3,7,1,4,1,5,6
2275,0,0,3,0,6,0,0,8,1,1,3,3,3,7,1,4,1,4,6
2276,0,0,3,0,6,0,0,8,1,1,3,3,3,5,1,4,0,5,6
